user_username,user_display_name,user_profile_url,text,hashtags,mentions,has_image,has_video,timestamp,tweet_url,tweet_id,views,is_retweet,extracted_at
Vikash Jha,Vikash Jha,https://twitter.com/VikashJha144336,"""Uber's new strategy: show a reasonable fare, then double it post-ride. No real-time support, and refunds go to Uber Wallet, forcing us to use it again. What if someone can't pay the extra? This is harassment, not service. #UnfairUber#CustomerRights"" #uber#uberdriver#Customer","#UnfairUber,#CustomerRights,#uber,#uberdriver,#Customer",,False,False,2024-12-21T17:04:39.000Z,https://twitter.com/VikashJha144336/status/1870515741772120260,1870515741772120260,18,False,2025-02-26T20:56:33.736927
Aushta Laxmi,Aushta Laxmi,https://twitter.com/Aushta_Lakshmi,"@Uber@Uber_Support 
Fed up with drivers asking / demanding  an extra charge. Then why does your app show a different charge. ?

What goes wrong? Back to back cancellation when we refuse to pay extra. 
Bad customerexperience. #CustomerServiceFail#uberdriver#uber#ola","#CustomerServiceFail,#uberdriver,#uber,#ola","@Uber,@Uber,_Support",True,False,2024-11-13T14:28:43.000Z,https://twitter.com/Aushta_Lakshmi/status/1856705757552529752,1856705757552529752,32,False,2025-02-26T20:56:41.216924
Bhavana Gadiyar,Bhavana Gadiyar,https://twitter.com/BhavanaGadiyar,"#uberUber, is there a new rule that drivers will not switch on AC because the customer has booked an UberGo? My driver just refused to switch on the AC. Can you clarify?
#bangaloretraffic#uberdriver","#uber,#bangaloretraffic,#uberdriver",,False,False,2024-11-13T04:36:07.000Z,https://twitter.com/BhavanaGadiyar/status/1856556626410385621,1856556626410385621,23,False,2025-02-26T20:56:41.220926
Hamzath Hamza,Hamzath Hamza,https://twitter.com/HamzathHamza4,"I am an Uberdriver. Why can't I connect to Ubercustomer care call?  I am going to file a complaint
#uberbanglore#uberdriver#Uber","#uberbanglore,#uberdriver,#Uber",,False,False,2024-11-11T15:04:46.000Z,https://twitter.com/HamzathHamza4/status/1855990055711420541,1855990055711420541,20,False,2025-02-26T20:56:41.225003
aAarav,aAarav,https://twitter.com/paagalsaladka,"Hello @Uber_India,@Uber_Support@UberIN_Support  One of your riders ran away with my belongings worth (20k), and your customerservice is unable to help. Please shut down your service in India(Delhi).#fraud#uberdriver#UberTaxi#Uber@GyanTherapy#PoliceCommemorationDay2024","#fraud,#uberdriver,#UberTaxi,#Uber,#PoliceCommemorationDay2024","@Uber,_India,@Uber,_Support,@UberIN_Support,@GyanTherapy",False,False,2024-10-21T06:14:00.000Z,https://twitter.com/paagalsaladka/status/1848246337231347815,1848246337231347815,61,False,2025-02-26T20:56:43.698300
Utkarsh Yadav,Utkarsh Yadav,https://twitter.com/utkarshyadav018,"@Uber_India This isn't the first time your shuttle drivers have refused to pick me up, causing repeated inconveniences. Please take serious steps to improve customerservice before your competition does it for you. #UberShuttle#CustomerExperience#uber#uberdriver","#UberShuttle,#CustomerExperience,#uber,#uberdriver","@Uber,_India",True,False,2024-09-09T03:53:05.000Z,https://twitter.com/utkarshyadav018/status/1832990584237183355,1832990584237183355,21,False,2025-02-26T20:56:43.704429
Denzil Ernstzen,Denzil Ernstzen,https://twitter.com/denzilern,Uber just ripped me off! Charged customer $62 for trip and gave me half!! #uberdriver,#uberdriver,,False,False,2024-09-08T13:10:08.000Z,https://twitter.com/denzilern/status/1832768383600800016,1832768383600800016,9,False,2025-02-26T20:56:48.324217
Sahil Shaikh,Sahil Shaikh,https://twitter.com/00ssprince00,"Ubercustomer support is only for Customers not for Driver partners.

Very disappointing.
@Uber_Support@Uber_India@Uber@UberIN_Support#UberDriver#Gigwork#uber#Uberpartner#UberIndia","#UberDriver,#Gigwork,#uber,#Uberpartner,#UberIndia","@Uber,_Support,@Uber,_India,@Uber,@UberIN_Support",False,False,2024-09-07T17:11:57.000Z,https://twitter.com/00ssprince00/status/1832466851701334278,1832466851701334278,33,False,2025-02-26T20:56:48.324217
Little Prince of Incitement Subversion煽颠小王子,Little Prince of Incitement Subversion煽颠小王子,https://twitter.com/HHQRHH,"Without cancellation fees, you will be a slave to the customer and Uber. UberEats wants slaves #UberEat#uberdriver","#UberEat,#uberdriver",,True,False,2024-07-21T16:23:11.000Z,https://twitter.com/HHQRHH/status/1815059960138788907,1815059960138788907,1400,False,2025-02-26T20:56:50.162716
Crypto guru,Crypto guru,https://twitter.com/Crypto_guru91,#uberdriver noone speaks English in Ubercustomerservice! It's all robot or a human robot. Uber deleted my account to order food and get a taxi by accident. 7 years gone. Now to speak to a human is a robot stay away from. Uber! . If you don't want a headache,#uberdriver,,False,False,2024-07-18T18:42:00.000Z,https://twitter.com/Crypto_guru91/status/1814007730350477653,1814007730350477653,10,False,2025-02-26T20:56:52.830805
Rachel Armstrong,Rachel Armstrong,https://twitter.com/Rachyyy_A91,@Uber how do I contact customer services regarding a taxi driver being horrifically rude and being disrespectful due to being “2 metres” from our pick up destination? Taking € from me and paying him is disgusting #uberdriver#uberhelp#uber#CustomerService#uberhelp,"#uberdriver,#uberhelp,#uber,#CustomerService,#uberhelp",@Uber,False,False,2024-07-16T20:36:34.000Z,https://twitter.com/Rachyyy_A91/status/1813311788584247662,1813311788584247662,3,False,2025-02-26T20:56:52.830805
Absurdity,Absurdity,https://twitter.com/AbsurdityFromLv,"Uber be fucked up today. 30 mins of travel for $10. 10 miles to get customer, 10 miles to destination. Honestly, there is no time to gaze at these offers until you’re fucked. #uberdriver",#uberdriver,,False,False,2024-07-08T16:54:26.000Z,https://twitter.com/AbsurdityFromLv/status/1810356783221019058,1810356783221019058,58,False,2025-02-26T20:56:55.158060
Ramashish Kushwaha,Ramashish Kushwaha,https://twitter.com/ram4meds,"Please note that the resolution provided is not right. I had paid very high amt. As per my experience, uber is giving the worst customerservice. Their system is not able to investigate the fraud done. This is pathetic and service from Uber.

#uberdriver#fraud#ubersupport","#uberdriver,#fraud,#ubersupport",,False,False,2024-07-06T11:43:10.000Z,https://twitter.com/ram4meds/status/1809553673602625995,1809553673602625995,7,False,2025-02-26T20:56:55.173722
Sia Viju,Sia Viju,https://twitter.com/VijuSia81518,@UberIN_Support I cant reach the customer support of @Uber_India with regard to a very bad experience I faced with one of the drivers in kochi.  They said they would give me updates within 48 hours. No response yet. @UberIN_Support#sexualharrasment#uberkerala#uberdriver,"#sexualharrasment,#uberkerala,#uberdriver","@UberIN_Support,@Uber,_India,@UberIN_Support",False,False,2024-05-26T07:05:05.000Z,https://twitter.com/VijuSia81518/status/1794625791336333338,1794625791336333338,35,False,2025-02-26T20:56:58.824754
